annotation_blinded,association_id,behavior_feature_rate,behavior_id,behavior_mean,behavior_profile_count,behavior_profiles,causal_claim,comparison_feature_rate,comparison_mean,confidence_interval_95,contingency_table,contrast_definition,corrected_p_value,corrected_significance,decision,effect_size,evidence_kind,feature_family,feature_id,feature_value,independence_group,input_dependencies,odds_ratio,permutation_iterations,profile_count,raw_p_value,replication_status,standardized_effect,sufficiently_powered,test_type
False,reconciliation_cooperation:numerology.maturity.number=1,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.maturity.number,1,birth_and_name_input,"[""birth_date"", ""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.maturity.number=11,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,numerology,numerology.maturity.number,11,birth_and_name_input,"[""birth_date"", ""recorded_name""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.maturity.number=4,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.maturity.number,4,birth_and_name_input,"[""birth_date"", ""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.maturity.number=5,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.maturity.number,5,birth_and_name_input,"[""birth_date"", ""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.personality.number=3,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.078026, 115.345698]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.5,exploratory_statistical_association,numerology,numerology.personality.number,3,name_input,"[""recorded_name""]",3.0,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.personality.number=9,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,numerology,numerology.personality.number,9,name_input,"[""recorded_name""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.soul_urge.number=3,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.soul_urge.number,3,name_input,"[""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.soul_urge.number=4,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.soul_urge.number,4,name_input,"[""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.soul_urge.number=6,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,numerology,numerology.soul_urge.number,6,name_input,"[""recorded_name""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:numerology.soul_urge.number=9,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,numerology,numerology.soul_urge.number,9,name_input,"[""recorded_name""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.retrograde=False,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.75,,"[0.030889, 53.515866]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 3, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.25,exploratory_statistical_association,vedic,vedic.jupiter.retrograde,False,birth_input,"[""birth_date""]",1.285714,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.retrograde=True,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.jupiter.retrograde,True,birth_input,"[""birth_date""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.sign=Aries,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.jupiter.sign,Aries,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.sign=Gemini,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,vedic,vedic.jupiter.sign,Gemini,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.sign=Leo,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.jupiter.sign,Leo,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.jupiter.sign=Taurus,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.jupiter.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.ketu.sign=Libra,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.ketu.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.ketu.sign=Scorpio,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.ketu.sign,Scorpio,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.ketu.sign=Taurus,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,vedic,vedic.ketu.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mars.retrograde=False,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.75,,"[0.030889, 53.515866]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 3, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.25,exploratory_statistical_association,vedic,vedic.mars.retrograde,False,birth_input,"[""birth_date""]",1.285714,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mars.retrograde=True,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.mars.retrograde,True,birth_input,"[""birth_date""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mars.sign=Sagittarius,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.mars.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mars.sign=Taurus,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.mars.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mars.sign=Virgo,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,vedic,vedic.mars.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.retrograde=False,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.75,,"[0.030889, 53.515866]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 3, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.25,exploratory_statistical_association,vedic,vedic.mercury.retrograde,False,birth_input,"[""birth_date""]",1.285714,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.retrograde=True,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.mercury.retrograde,True,birth_input,"[""birth_date""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.sign=Cancer,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.0,,"[0.354203, 2058.144084]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 0, ""comparison_without_feature"": 4}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,1.0,exploratory_statistical_association,vedic,vedic.mercury.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",27.0,,5,0.2,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.sign=Capricorn,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.mercury.sign,Capricorn,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.sign=Leo,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.mercury.sign,Leo,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.mercury.sign=Virgo,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.mercury.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.moon.sign=Aquarius,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.moon.sign,Aquarius,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.moon.sign=Libra,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.0,,"[0.354203, 2058.144084]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 0, ""comparison_without_feature"": 4}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,1.0,exploratory_statistical_association,vedic,vedic.moon.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",27.0,,5,0.2,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.moon.sign=Pisces,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.moon.sign,Pisces,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.moon.sign=Sagittarius,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.moon.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.moon.sign=Virgo,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.moon.sign,Virgo,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.rahu.sign=Aries,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.rahu.sign,Aries,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.rahu.sign=Scorpio,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,vedic,vedic.rahu.sign,Scorpio,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.rahu.sign=Taurus,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.rahu.sign,Taurus,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.saturn.retrograde=False,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.75,,"[0.030889, 53.515866]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 3, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.25,exploratory_statistical_association,vedic,vedic.saturn.retrograde,False,birth_input,"[""birth_date""]",1.285714,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.saturn.retrograde=True,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.saturn.retrograde,True,birth_input,"[""birth_date""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.saturn.sign=Cancer,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.0,,"[0.354203, 2058.144084]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 0, ""comparison_without_feature"": 4}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,1.0,exploratory_statistical_association,vedic,vedic.saturn.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",27.0,,5,0.2,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.saturn.sign=Libra,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.018686, 32.373796]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.25,exploratory_statistical_association,vedic,vedic.saturn.sign,Libra,birth_input,"[""birth_date"", ""birth_place""]",0.777778,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.saturn.sign=Sagittarius,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.75,,"[0.003432, 5.946207]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 3, ""comparison_without_feature"": 1}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.75,exploratory_statistical_association,vedic,vedic.saturn.sign,Sagittarius,birth_input,"[""birth_date"", ""birth_place""]",0.142857,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.sun.sign=Cancer,1.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.25,,"[0.168174, 291.36416]","{""behavior_and_feature"": 1, ""behavior_without_feature"": 0, ""comparison_and_feature"": 1, ""comparison_without_feature"": 3}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,0.75,exploratory_statistical_association,vedic,vedic.sun.sign,Cancer,birth_input,"[""birth_date"", ""birth_place""]",7.0,,5,0.4,unreplicated_pilot,,False,fisher_exact_categorical
False,reconciliation_cooperation:vedic.sun.sign=Capricorn,0.0,reconciliation_cooperation,,1,"[""nelson_mandela""]",False,0.5,,"[0.00867, 12.816189]","{""behavior_and_feature"": 0, ""behavior_without_feature"": 1, ""comparison_and_feature"": 2, ""comparison_without_feature"": 2}",Profiles with this documented behavior versus other profiles in the documented pilot; comparison does not mean behavioral absence.,1.0,False,not_retained_underpowered_nonsignificant_or_unblinded,-0.5,exploratory_statistical_association,vedic,vedic.sun.sign,Capricorn,birth_input,"[""birth_date"", ""birth_place""]",0.333333,,5,1.0,unreplicated_pilot,,False,fisher_exact_categorical
