birth_time_known,errors,families,feature_count,houses_included,independence_groups,profile_key,success,warnings
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",norman_cantor_q1348881,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",norman_gimbel_q7052273,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",norman_haworth_q204600,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",noureddin_bongo_valentin_q109040197,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",nuno_craveiro_lopes_q10338171,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",nur_muhammad_taraki_q299559,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",nuri_as_said_q381150,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",nyimpine_chissano_q16017721,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",octavio_paz,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",odd_hassel_q157212,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",olga_guramishvili_nikoladze_q69515479,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",olga_lepeshinskaya_q443455,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",olga_tokarczuk_q254032,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",olive_walke_q28781669,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oliver_cromwell,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oliver_e_williamson_q232062,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oliver_hart_q432890,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oliver_sacks,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",olof_palme_q53713,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",oluf_van_steenwinckel_q7088833,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",olukunle_akinola_q136496967,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oluwaseun_kayode_akinsola_q140443937,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",omar_blondin_diop_q16267097,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",omar_m_yaghi_q743252,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",omega_bula_q135840265,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",ora_kedem_q6647801,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",orlando_antonio_naranjo_villarroel_q1278505,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",ormon_khan_q13172117,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",orville_wright,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oscar_alexander_ræder_q7105852,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oscar_hammerstein_ii_q319693,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oscar_wilde,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",oskar_von_hindenburg_q62150,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",osvaldo_vieira_q54889094,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",otto_diels_q76616,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",otto_hahn_q57065,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",otto_harbach_q1231720,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",otto_heinrich_warburg_q76464,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",otto_lilienthal_q57162,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",ousmane_conté_q7111351,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",ovid,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",p_d_ouspensky,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",pablo_barba_q138858939,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pablo_neruda,True,"[""Birth time unknown; houses and angles are excluded.""]"
True,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pablo_picasso,True,[]
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",paloma_gay_y_blasco_q7128578,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",pamela_young_q35790709,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",pan_hui_q104861750,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",pandrosion_q63456919,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paolo_borsellino_q312302,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",paolo_romano_q2469612,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",paquiquineo_q5293029,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paramahansa_yogananda,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",paraskevi_of_rome_q2488959,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pascaline_bongo_ondimba_q3367723,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",patrice_lumumba_q161672,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",patricia_acioli_q970184,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",patricia_mcfadden_q7145727,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",patricia_preciado_martin_q111219344,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",patrick_h_scully_q124309548,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",patrick_mantey_q133281205,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",patrick_valduriez_q33104338,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",patrick_white_q129187,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_allen,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_berg_q102379,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_cézanne,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_d_boyer_q102395,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_dirac,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_ehrlich_q57089,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_ekman,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_engel_q1220574,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_flory_q176351,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_gauguin,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",paul_gordon_q7150951,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_greengard_q309979,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_heyse_q76487,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_j_crutzen_q135139,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_karrer_q73093,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_kornfeld_q102799,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_krugman_q131112,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_l_modrich_q7151888,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_m_romer_q509262,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_milgrom_q1359990,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_ortiz_q48366807,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_robertson_q133270423,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_samuelson_q102454,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paul_the_apostle,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",paul_von_antiochien_q1300590,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",paula_irene_villa_q2063498,True,"[""Birth time unknown; houses and angles are excluded.""]"
True,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",payload_compile_test,True,[]
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pearl_s_buck_q80900,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pedro_de_mena_q727974,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",pedro_domingos_q21066874,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pedro_e_zadunaisky_q2066517,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pedro_roldán_q3082778,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peljidiin_genden_q558640,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peretz_smolenskin_q1371532,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",petar_nikolajević_moler_q2075216,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_agre_q102250,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_d_mitchell_q207992,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_davis_q3376528,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_debye_q103835,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_diamond_q109570,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_gabrovski_q668121,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",peter_hofstee_q650529,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_howitt_q7174757,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",peter_kellogg_q7175134,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_mills_q18674327,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_singer,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_thiel,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",peter_verigin_q4107818,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",petko_ilić_q12290261,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",petra_isenberg_q59560299,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",petros_protopapadakis_q528482,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",petrus_peregrinus_de_maricourt_q577394,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",peyman_vahabzadeh_q30123076,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",phalaris_q452265,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",phil_bagwell_q111299355,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philip_h_dybvig_q24565948,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",philip_ii_of_macedon,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philip_lindsey_clark_q7183980,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philip_zimbardo,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philipp_jakob_straub_q2086898,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",philipp_slusallek_q20243272,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philippe_aghion_q376364,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",philippe_blasband_q320448,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",phyllis_coard_q24642597,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_auguste_renoir,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_curie,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_laval_q151983,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_le_gros_the_younger_q2093685,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_matthieu_q3386220,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_musy_q667045,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_omidyar,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_teilhard_de_chardin,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",pierre_étienne_monnot_q3383614,True,"[""Birth time unknown; houses and angles are excluded.""]"
